t,Temp,P,KE,PE,E,Vol
30840,340.857599181962,3878.25114503233,22.16182925539,-2134.90346255447,-2112.74163329908,7745.27052663881
30850,334.996742227755,3614.20835321859,21.7807689198683,-2134.52220847615,-2112.74143955628,7745.27052663881
30860,329.453085516579,3458.15282123949,21.4203322630989,-2134.16157017498,-2112.74123791188,7745.27052663881
30870,328.548481147708,3497.42905202998,21.3615168292793,-2134.10271984475,-2112.74120301547,7745.27052663881
30880,333.157254145829,3679.26665417922,21.6611693542819,-2134.40250025066,-2112.74133089638,7745.27052663881
30890,340.565604829941,3829.36281577136,22.1428444095524,-2134.88433379566,-2112.74148938611,7745.27052663881
30900,347.179787797049,3919.9343981046,22.5728843849931,-2135.3144703517,-2112.74158596671,7745.27052663881
30910,350.619278360623,4031.60293735655,22.7965126766268,-2135.53815001232,-2112.7416373357,7745.27052663881
30920,349.864644213672,4142.51155544138,22.7474479846406,-2135.48906182092,-2112.74161383628,7745.27052663881
30930,345.725956763258,4189.68233966027,22.4783594126457,-2135.21985361842,-2112.74149420578,7745.27052663881
30940,340.833663432576,4122.99647227745,22.1602730043565,-2134.90167322495,-2112.74140022059,7745.27052663881
30950,337.178865266457,3948.68871915811,21.9226458746847,-2134.66407510211,-2112.74142922743,7745.27052663881
30960,334.397487621377,3833.99865397541,21.7418066720002,-2134.48328311269,-2112.74147644069,7745.27052663881
30970,331.636109288269,3965.01930313448,21.5622677816403,-2134.3037183155,-2112.74145053385,7745.27052663881
30980,329.552157565068,4244.15184746336,21.4267737149775,-2134.16813925421,-2112.74136553923,7745.27052663881
30990,330.019205852105,4450.64900013665,21.4571401918177,-2134.19845830141,-2112.74131810959,7745.27052663881
31000,334.104552807225,4443.93836764507,21.7227606793341,-2134.46412823665,-2112.74136755732,7745.27052663881
31010,340.621191644888,4277.66248596621,22.1464585449118,-2134.88795318031,-2112.7414946354,7745.27052663881
31020,346.607758455883,4122.46645637345,22.5356922654146,-2135.27729183829,-2112.74159957287,7745.27052663881
31030,349.242142062803,4014.71814754058,22.7069742313437,-2135.44864658422,-2112.74167235288,7745.27052663881
31040,346.592702428257,3961.08729555442,22.5347133548246,-2135.27639206942,-2112.7416787146,7745.27052663881
31050,338.586984814944,3968.31009389999,22.0141987844031,-2134.75574154278,-2112.74154275838,7745.27052663881
31060,328.213569641878,4025.28746255486,21.339741602247,-2134.08107778296,-2112.74133618071,7745.27052663881
31070,319.95156507733,4166.414038722,20.8025638045209,-2133.54378168489,-2112.74121788037,7745.27052663881
31080,316.494142100031,4369.24810159452,20.5777695858488,-2133.31901880473,-2112.74124921888,7745.27052663881
31090,317.348090565955,4547.69138412593,20.6332914816203,-2133.37465869645,-2112.74136721483,7745.27052663881
31100,320.020899821055,4680.6318598447,20.8070718006917,-2133.54855833144,-2112.74148653075,7745.27052663881
31110,322.047950331775,4815.02594135105,20.9388662726896,-2133.68038930492,-2112.74152303223,7745.27052663881
31120,322.885217512295,4964.87883410471,20.9933035870999,-2133.7347428911,-2112.741439304,7745.27052663881
31130,324.379729706089,5031.69953760929,21.0904735611255,-2133.83183082267,-2112.74135726155,7745.27052663881
31140,328.242476246006,4921.19909254869,21.3416210475831,-2134.0830188758,-2112.74139782822,7745.27052663881
31150,333.622417004302,4647.32628782751,21.6914132446049,-2134.43291536936,-2112.74150212476,7745.27052663881
31160,337.964641973134,4357.06201405873,21.9737353890392,-2134.71533679937,-2112.74160141033,7745.27052663881
31170,339.052435448505,4189.11285916457,22.0444613852445,-2134.78603791572,-2112.74157653047,7745.27052663881
31180,337.427231277654,4165.9758834947,21.9387940994748,-2134.68023961406,-2112.74144551458,7745.27052663881
31190,335.85030071503,4223.64820074869,21.8362654600654,-2134.5776449215,-2112.74137946144,7745.27052663881
31200,335.797752038444,4284.71337875549,21.8328488579392,-2134.57428495337,-2112.74143609543,7745.27052663881
31210,336.099701185326,4402.97244811081,21.852480943165,-2134.59399332054,-2112.74151237738,7745.27052663881
31220,334.971201788272,4723.38429578884,21.7791083353301,-2134.52062948607,-2112.74152115074,7745.27052663881
31230,332.03290641033,5265.13931371247,21.5880666785675,-2134.32953377827,-2112.74146709971,7745.27052663881
31240,328.431722930387,5886.43276540955,21.3539254606766,-2134.09532082073,-2112.74139536005,7745.27052663881
31250,325.908993581739,6374.67534552213,21.1899030148914,-2133.93124912137,-2112.74134610647,7745.27052663881
31260,325.836983824673,6572.20097548283,21.1852210950966,-2133.92655196667,-2112.74133087158,7745.27052663881
31270,328.816527469325,6460.70335090506,21.378944625598,-2134.12028689503,-2112.74134226944,7745.27052663881
31280,334.573576211969,6108.54718576919,21.7532555740868,-2134.49466624844,-2112.74141067435,7745.27052663881
31290,341.364773588375,5637.58241228508,22.1948046463586,-2134.93635316125,-2112.74154851489,7745.27052663881
31300,345.936546906689,5052.62937161044,22.4920515316209,-2135.23372871898,-2112.74167718736,7745.27052663881
31310,345.381982390964,4353.39798745314,22.4559949374945,-2135.197672602,-2112.74167766451,7745.27052663881
31320,339.562654245292,3675.45489959288,22.0776347159386,-2134.81918887584,-2112.7415541599,7745.27052663881
31330,331.283956562678,3155.21042521458,21.5393715675171,-2134.28073800986,-2112.74136644234,7745.27052663881
31340,324.852753481317,2882.727758499,21.1212285513781,-2133.86244477194,-2112.74121622056,7745.27052663881
31350,323.561683440103,2898.29998005747,21.0372859493096,-2133.77851146928,-2112.74122551997,7745.27052663881
31360,327.263558721014,3175.87116052275,21.2779739319076,-2134.01933434144,-2112.74136040953,7745.27052663881
31370,333.039639150271,3612.61626726228,21.6535222797978,-2134.39500909453,-2112.74148681473,7745.27052663881
31380,337.868952771116,4090.52536360551,21.9675138825749,-2134.70907453029,-2112.74156064772,7745.27052663881
31390,340.017900236696,4567.00282071461,22.107233832857,-2134.84879105132,-2112.74155721846,7745.27052663881
31400,339.478634847258,5028.06763091864,22.0721719550736,-2134.81368341047,-2112.7415114554,7745.27052663881
31410,337.279190190087,5420.01470621679,21.929168785815,-2134.67063802252,-2112.74146923671,7745.27052663881
31420,334.463958036269,5678.76393665809,21.7461284356602,-2134.48757963929,-2112.74145120363,7745.27052663881
31430,331.557550255986,5742.84040976179,21.5571600420326,-2134.29861467104,-2112.74145462901,7745.27052663881
31440,328.675955818392,5597.38641886817,21.3698049586708,-2134.1112442997,-2112.74143934102,7745.27052663881
31450,326.297305472446,5231.16492404916,21.2151502202943,-2133.95653896133,-2112.74138874104,7745.27052663881
31460,325.449582274485,4758.59455662117,21.1600330780796,-2133.90139240742,-2112.74135932934,7745.27052663881
31470,326.603069745069,4340.61789977551,21.2350303568044,-2133.97643505766,-2112.74140470085,7745.27052663881
31480,328.748462713192,4069.0106092258,21.3745192012937,-2134.1160040603,-2112.74148485901,7745.27052663881
31490,330.123357022585,4011.34284787918,21.4639118773029,-2134.20545002528,-2112.74153814797,7745.27052663881
31500,329.532842714311,4163.18066428288,21.4255179048516,-2134.1670421089,-2112.74152420405,7745.27052663881
31510,327.338584572686,4408.57556382206,21.282851951698,-2134.02428721083,-2112.74143525913,7745.27052663881
31520,325.600281044313,4690.07274288271,21.1698311885338,-2133.91116739772,-2112.74133620919,7745.27052663881
31530,326.596202583774,5003.09330852132,21.2345838687213,-2133.97591007844,-2112.74132620972,7745.27052663881
31540,330.627982461445,5270.9684251208,21.496721539874,-2134.23816183128,-2112.74144029141,7745.27052663881
31550,335.287261395268,5408.11426192985,21.7996578523764,-2134.54124370926,-2112.74158585688,7745.27052663881
31560,337.521600267967,5382.20864963736,21.9449297686086,-2134.68654015281,-2112.7416103842,7745.27052663881
31570,336.768040975446,5237.93633255888,21.8959349613496,-2134.6374399658,-2112.74150500445,7745.27052663881
31580,335.233597027636,5038.65103098856,21.7961687104139,-2134.53757362494,-2112.74140491453,7745.27052663881
31590,335.040340622399,4810.91237221922,21.7836035938794,-2134.52502303654,-2112.74141944266,7745.27052663881
31600,335.849929274421,4572.57343820418,21.8362413097944,-2134.57775190186,-2112.74151059206,7745.27052663881
31610,335.502563028804,4346.83437256723,21.8136563023223,-2134.55523278489,-2112.74157648257,7745.27052663881
31620,332.448043356909,4217.86634815071,21.615057991508,-2134.35658055918,-2112.74152256767,7745.27052663881
31630,327.731116530265,4211.20806166859,21.3083735367881,-2134.0497720164,-2112.74139847961,7745.27052663881
31640,324.032580916751,4221.74148705392,21.0679026921938,-2133.80922506341,-2112.74132237122,7745.27052663881
31650,323.259048751215,4190.07523487172,21.0176092916145,-2133.75891400597,-2112.74130471435,7745.27052663881
31660,325.840527881223,4124.31215528549,21.1854515220441,-2133.926804108,-2112.74135258595,7745.27052663881
31670,330.690909836159,4019.46541422002,21.5008129426687,-2134.24226648903,-2112.74145354636,7745.27052663881
31680,335.680862333539,3841.29644284229,21.825248940296,-2134.56677739363,-2112.74152845334,7745.27052663881
31690,339.243247025638,3701.1952392653,22.0568675443048,-2134.79838917672,-2112.74152163242,7745.27052663881
31700,341.376648783105,3684.4656199457,22.1955767460231,-2134.937062827,-2112.74148608098,7745.27052663881
31710,342.783422127976,3744.34888237359,22.2870421284728,-2135.02851107987,-2112.7414689514,7745.27052663881
31720,343.865963823095,3769.8653489151,22.357426665202,-2135.09891392581,-2112.74148726061,7745.27052663881
31730,344.291329627306,3745.29238103095,22.3850830365038,-2135.12663409568,-2112.74155105917,7745.27052663881
31740,342.85678747591,3662.30756048229,22.2918121858753,-2135.03342922703,-2112.74161704115,7745.27052663881
31750,338.325790350207,3570.28679620084,21.9972164811074,-2134.7388283206,-2112.7416118395,7745.27052663881
31760,330.869625939622,3527.81795555693,21.5124326800008,-2134.25395603347,-2112.74152335347,7745.27052663881
31770,322.403169175891,3482.1381258109,20.961961839256,-2133.70336110193,-2112.74139926267,7745.27052663881
31780,315.721064313981,3370.60244228935,20.5275057280481,-2133.26879430667,-2112.74128857862,7745.27052663881
31790,313.291621734475,3174.24079772347,20.3695485876997,-2133.11079833991,-2112.74124975221,7745.27052663881
31800,315.926642790109,2864.56738913794,20.5408719991756,-2133.28217006506,-2112.74129806589,7745.27052663881
31810,322.406446522588,2520.4371031624,20.9621749253016,-2133.70356187495,-2112.74138694965,7745.27052663881
31820,330.373699840954,2271.00617961366,21.480188629851,-2134.22166412654,-2112.74147549669,7745.27052663881
31830,337.35352322618,2181.41980826754,21.9340017602239,-2134.67554692619,-2112.74154516596,7745.27052663881
31840,341.486602960574,2300.29468491251,22.2027257305634,-2134.94429962248,-2112.74157389191,7745.27052663881
31850,341.869876066336,2633.58354006514,22.2276453249877,-2134.96924043659,-2112.74159511161,7745.27052663881
31860,338.16109990919,3142.74433663691,21.9865086622335,-2134.72807127952,-2112.74156261729,7745.27052663881
31870,331.405708351125,3772.39295849424,21.5472876073929,-2134.28872371355,-2112.74143610616,7745.27052663881
31880,324.731730031224,4411.02591110021,21.1133598664982,-2133.85464318828,-2112.74128332178,7745.27052663881
31890,321.819225557492,4918.14188332753,20.9239950789526,-2133.66521800923,-2112.74122293028,7745.27052663881
31900,324.286538517519,5200.34949881448,21.0844144701323,-2133.82571832372,-2112.74130385359,7745.27052663881
31910,330.517071525513,5286.8313150385,21.4895103489527,-2134.23097716766,-2112.74146681871,7745.27052663881
31920,336.920916946131,5284.47711910795,21.9058746287289,-2134.64746720954,-2112.74159258081,7745.27052663881
31930,340.5885224747,5200.96440467031,22.144334465609,-2134.88593573985,-2112.74160127424,7745.27052663881
31940,341.239578303377,5035.5466408823,22.1866647177304,-2134.9281532761,-2112.74148855837,7745.27052663881
31950,341.107737296687,4818.29980927083,22.1780926985466,-2134.91948731823,-2112.74139461968,7745.27052663881
31960,342.003020135811,4566.88733645821,22.236302066516,-2134.97774512376,-2112.74144305725,7745.27052663881
31970,342.729427234992,4341.18291872945,22.2835314964615,-2135.02512153318,-2112.74159003672,7745.27052663881
31980,340.066894339623,4217.18020517508,22.1104193242358,-2134.8520890407,-2112.74166971646,7745.27052663881
31990,332.43487981436,4237.91215619798,21.6142021262344,-2134.35576018705,-2112.74155806081,7745.27052663881
32000,322.477284121914,4364.28243118184,20.9667806339168,-2133.7080914895,-2112.74131085558,7745.27052663881
32010,315.851931496013,4467.51938678124,20.5360144312435,-2133.27711748427,-2112.74110305302,7745.27052663881
32020,317.20339123207,4461.82128472615,20.62388344161,-2133.36499921069,-2112.74111576908,7745.27052663881
32030,326.244424238412,4318.04616949798,21.2117119959968,-2133.953066727,-2112.741354731,7745.27052663881
32040,337.522615694119,4135.42674719622,21.9449957894367,-2134.68665323156,-2112.74165744213,7745.27052663881
32050,344.208372485316,4050.48742227728,22.379689341246,-2135.12147598959,-2112.74178664834,7745.27052663881
32060,343.189000783386,4076.59416206324,22.3134119818438,-2135.05510377824,-2112.74169179639,7745.27052663881
32070,336.579029423919,4140.08702485109,21.8836458360894,-2134.6250982277,-2112.74145239161,7745.27052663881
32080,329.952633168676,4162.53620034207,21.452811778877,-2134.19401232129,-2112.74120054241,7745.27052663881
32090,329.027688879037,4132.53087640802,21.3926738870802,-2134.13378504811,-2112.74111116103,7745.27052663881
32100,335.929327326977,4009.47682234065,21.8414036006989,-2134.58263524253,-2112.74123164183,7745.27052663881
32110,347.816443878472,3734.75788766865,22.6142783964652,-2135.35578450615,-2112.74150610969,7745.27052663881
32120,358.325818514601,3439.84620925281,23.2975753709958,-2136.03932221378,-2112.74174684279,7745.27052663881
32130,361.675273166416,3338.79889085813,23.51534972096,-2136.25717671426,-2112.7418269933,7745.27052663881
32140,355.790003001558,3514.71625604118,23.1327020908985,-2135.87443855839,-2112.74173646749,7745.27052663881
32150,342.894235202885,3892.76554636029,22.2942469566805,-2135.03574920523,-2112.74150224855,7745.27052663881
32160,328.576191094389,4307.70690714261,21.3633184705175,-2134.10456504417,-2112.74124657365,7745.27052663881
32170,318.975570875049,4593.72687583488,20.7391067570116,-2133.48021045829,-2112.74110370128,7745.27052663881
32180,317.543205251367,4685.26363212446,20.6459774195419,-2133.38714951853,-2112.74117209899,7745.27052663881
32190,322.698431123189,4625.77472085561,20.9811591371228,-2133.7226039936,-2112.74144485648,7745.27052663881
32200,328.499139204375,4570.08139708341,21.3583087220641,-2134.09999335298,-2112.74168463092,7745.27052663881
32210,329.798670358073,4650.63870572034,21.4428014474998,-2134.18447440044,-2112.74167295294,7745.27052663881
32220,326.894407652926,4823.54525110146,21.2539725220519,-2133.99543015581,-2112.74145763375,7745.27052663881
32230,324.466941640051,4864.60342907213,21.0961438938221,-2133.8374356904,-2112.74129179658,7745.27052663881
32240,326.258214683361,4678.80236573963,21.2126086211184,-2133.95391610824,-2112.74130748712,7745.27052663881
32250,331.83580367988,4304.04355825003,21.575251482226,-2134.31671586686,-2112.74146438464,7745.27052663881
32260,337.505412097088,3842.9673161393,21.943877248495,-2134.68548980468,-2112.74161255619,7745.27052663881
32270,339.722627149622,3498.49014812332,22.088035810706,-2134.829666225,-2112.7416304143,7745.27052663881
32280,337.860868995195,3402.29455525752,21.9669882928209,-2134.70852274046,-2112.74153444764,7745.27052663881
32290,334.081048544715,3480.48438578933,21.7212324826509,-2134.46264080123,-2112.74140831858,7745.27052663881
32300,331.368051243215,3509.74177256194,21.5448392230889,-2134.28616624995,-2112.74132702686,7745.27052663881
32310,331.603237516736,3426.3595803478,21.560130529633,-2134.30147873516,-2112.74134820553,7745.27052663881
32320,334.36393898115,3348.72426613747,21.7396254114437,-2134.48106125089,-2112.74143583945,7745.27052663881
32330,337.999616386455,3388.74533053904,21.976009350301,-2134.7174599289,-2112.7414505786,7745.27052663881
32340,341.979305345842,3522.47100621987,22.2347601817894,-2134.97622076768,-2112.74146058589,7745.27052663881
32350,346.080924993001,3777.70245273616,22.5014386848037,-2135.24288647874,-2112.74144779393,7745.27052663881
32360,350.303645034909,4129.59608216853,22.7759908754741,-2135.51746214606,-2112.74147127059,7745.27052663881
32370,354.066723031086,4455.11431832056,23.0206581272125,-2135.76219973588,-2112.74154160867,7745.27052663881
32380,355.843744032356,4679.3035672336,23.1361962173355,-2135.8777931829,-2112.74159696556,7745.27052663881
32390,354.294564134058,4724.25621622593,23.0354718665381,-2135.77707485549,-2112.74160298895,7745.27052663881
32400,349.170086793018,4584.11087560442,22.7022893524096,-2135.44383679837,-2112.74154744596,7745.27052663881
32410,341.590699737707,4319.19949980488,22.20949387951,-2134.95095653408,-2112.74146265457,7745.27052663881
32420,333.437392197151,3992.50747533367,21.6793833289043,-2134.42076712999,-2112.74138380109,7745.27052663881
32430,326.579873406021,3697.55540573539,21.2335221806436,-2133.97484547564,-2112.741323295,7745.27052663881
32440,322.606556579241,3494.12236425294,20.9751856515358,-2133.71645113674,-2112.7412654852,7745.27052663881
32450,322.638604627841,3440.55765777483,20.9772693468466,-2133.71857613063,-2112.74130678378,7745.27052663881
32460,325.571589682889,3559.5720154101,21.1679657378162,-2133.90943093307,-2112.74146519526,7745.27052663881
32470,328.036744327808,3739.19076250863,21.3282447999816,-2134.06981433917,-2112.74156953919,7745.27052663881
32480,327.663210939115,3871.63548426826,21.3039584610492,-2134.04550314168,-2112.74154468063,7745.27052663881
32490,324.819335159498,3991.55200703493,21.1190557638447,-2133.86050670071,-2112.74145093686,7745.27052663881
32500,321.599500762199,4190.90121940013,20.9097090445261,-2133.65106335251,-2112.74135430798,7745.27052663881
32510,320.324660081309,4510.9080601052,20.8268216406204,-2133.56811883328,-2112.74129719266,7745.27052663881
32520,322.493941030794,4927.91830516795,20.9678636303687,-2133.70915403126,-2112.74129040089,7745.27052663881
32530,328.197339584377,5294.76013280206,21.3386863587553,-2134.08005637236,-2112.7413700136,7745.27052663881
